question_id,batch_id,question_number,topic,subtopic,difficulty,question_type,review_status,candidate_repair_confidence,candidate_repair_notes,question_text_markdown_candidate,option_a_markdown_candidate,option_b_markdown_candidate,option_c_markdown_candidate,option_d_markdown_candidate,detailed_solution_markdown_candidate
GEN_CAT_HARDENED_QUANT_15Q_Q04,cat_hardened_quant_15q,,Arithmetic,Unmapped,Hard,MCQ,safe_candidate_ready,high,,"The average age of a certain group of people is 32 years. When a person aged 60 years joins the group, the average becomes 34 years. Subsequently, two more persons aged x years and 2x years respectively also join the group (in addition to the 60 - year - old), and the average of the resulting group of all members becomes 38 years. What is the value of x?",40,42,44,48 Topic: Arithmetic/Averages - Difficulty: Hard - Type: MCQ,"Let the original group have n persons with sum of ages 32n. After the 60 - year - old joins: 32n + 60 n + 1 = 34 ==>32n + 60 = 34n + 34 ==>n = 13. So before x and 2x join, there are 14 persons with total age 34 · 14 = 476. After x and 2x join, the group has 16 persons: 476 + x + 2x 16 = 38 ==>476 + 3x = 608 ==>x = 44."
GEN_CAT_HARDENED_QUANT_15Q_Q12,cat_hardened_quant_15q,,Arithmetic,Unmapped,Hard,MCQ,safe_candidate_ready,high,,"How many positive integers n, with 1 ≤n ≤1000, are such that $n^2$ + n + 1 is divisible by 7?",285,286,287,288 Topic: Number System/Modular Arithmetic on Polynomials - Difficulty: Hard - Type: MCQ,"We need $n^2$ + n + 1 ≡0 (mod 7). Test residues 0, 1, 2, 3, 4, 5, 6: n mod 7 0 $\frac{1}{2}$ 3 4 5 6 $n^2$ + n + 1 mod 7 $\frac{1}{3}$ 0 6 0 3 1 The valid residues are n ≡2 or n ≡4 (mod 7). In 1 ≤n ≤1000: - n ≡2 (mod 7): n = 2, 9, 16,..., 996. Count = 996 - 2 7 + 1 = 143. - n ≡4 (mod 7): n = 4, 11, 18,..., 998. Count = 998 - 4 7 + 1 = 143. Total = 143 + 143 = 286."
GEN_CAT_QUANT_BATCH01_Q03,cat_quant_batch01,,Arithmetic,"Profit, loss, discount and weighted sales",Medium-Hard,MCQ,safe_candidate_ready,high,,"A shop sold a product in four months. The numbers of units sold in January, February, March and April were 80, 100, 120 and 150, respectively. The cost price was Rs. 320 per unit. A fixed marked price was used in all four months. Discounts of 25%, 15% and 10% were given in January, February and March, respectively, while no discount was given in April. If the total profit over the four months was Rs. 117950, then the marked price per unit, in rupees, was",640,650,660,675,"### Step 1 Let the marked price per unit be M. ### Step 2 Total revenue is 80(0.75M) + 100(0.85M) + 120(0.90M) + 150(M). ### Step 3 The coefficient of M is 60 + 85 + 108 + 150 = 403, so total revenue is 403M. ### Step 4 Total cost is (80 + 100 + 120 + 150) · 320 = 450 · 320 = 144000. ### Step 5 Given profit is Rs. 117950, so 403M -144000 = 117950. ### Step 6 Hence 403M = 261950, and M = 650."
GEN_CAT_QUANT_BATCH02_Q01,cat_quant_batch02,,Arithmetic,"Time, Speed and Distance",Medium-Hard,MCQ,safe_candidate_ready,high,,"A car was scheduled to cover a distance of 480 km at a constant speed. After travelling for 2 hours at the scheduled speed, it stopped for 30 minutes. It then increased its speed by 20% and reached the destination 10 minutes before the scheduled arrival time. What was the scheduled speed of the car, in km per hour?",72,75,80,90,"### Step 1 Let the scheduled speed be v km per hour. The scheduled time is 480 v hours. ### Step 2 In the first 2 hours, the car covers 2v km. The remaining distance is 480 -2v km. ### Step 3 After the halt, its speed becomes 1.2v = 6v 5 km per hour. The actual travel time is 2 + $\frac{1}{2}$ + 480 -2v 6v/5. ### Step 4 It reaches 10 minutes early, so 2 + $\frac{1}{2}$ + 5(480 -2v) 6v = 480 v -1 6. ### Step 5 Multiplying by 6v, 15v + 5(480 -2v) = 2880 -v. Thus, 15v + 2400 -10v = 2880 -v =>6v = 480 =>v = 80."
GEN_CAT_QUANT_HARDENED_Q02,cat_quant_hardened,,Arithmetic,Profit & Loss,Medium-Hard,MCQ,safe_candidate_ready,high,,"A shopkeeper buys two articles X and Y. He sells X at a profit of 25% on its cost and sells Y at a loss of 20% on its cost. The cost price of Y is 40% more than the cost price of X. If the total selling price of the two articles is Rs. 2370, the cost price of X (in Rs.) is",900,1000,1080,1200,"[Answer: (B) Rs. 1000] Let the cost price of X be x. Then the cost price of Y is 1.4x. Selling prices are SPX = 1.25 x, SPY = 0.8 x 1.4x = 1.12 x. Hence SPX + SPY = 2.37 x = 2370 ==>x = 1000."
GEN_CAT_QUANT_HARDENED_Q04,cat_quant_hardened,,Arithmetic,Averages,Medium-Hard,MCQ,safe_candidate_ready,high,,"The average weight of a class of n students is 50 kg. When 10 new students with average weight 60 kg join the class, the average weight of the (now larger) class becomes 52 kg. Some time later, the heaviest 5 students of the new class, with total weight 350 kg, leave the class. The average weight (in kg) of the remaining students is CAT Quant - Hardened Practice Questions",48,50,51,52.5,"[Answer: (B) 50 kg] Set up the first averaging equation: 50n + 600 = 52(n + 10) ==>n = 40. The class size before the heaviest 5 leave is 50, total weight 52 x 50 = 2600. After removing total 350 kg with 5 students, remaining: 45 students with total 2250 kg. Average = $\frac{2250}{45}$ = 50 kg."
GEN_CAT_QUANT_HARDENED_Q11,cat_quant_hardened,,Arithmetic,Modular Arithmetic,Hard,MCQ,safe_candidate_ready,high,,"The smallest integer N greater than 1000 that simultaneously satisfies N ≡2 (mod 5), N ≡3 (mod 7), N ≡4 (mod 9) is",1057,1102,1157,1257,"[Answer: (B) 1102] Moduli 5, 7, 9 are pairwise coprime, with M = 315. From N ≡2 (mod 5), write N = 5a + 2. The condition N ≡3 (mod 7) becomes 5a + 2 ≡3, i.e. 5a ≡1 (mod 7); since 5 · 3 = 15 ≡1 (mod 7), a ≡3 (mod 7), so a = 7b + 3 and N = 35b + 17. Now N ≡4 (mod 9): 35b + 17 ≡8b + 8 ≡4 (mod 9), i.e. 8b ≡-4 ≡5 (mod 9). As 8 ≡-1, b ≡-5 ≡4 (mod 9). Hence N ≡35 · 4 + 17 = 157 (mod 315). Smallest N > 1000: 157 + 315k > 1000 gives k ≥3, so N = 157 + 945 = 1102. (Quick check: 1102 = 5 · 220 + 2 = 7 · 157 + 3 = 9 · 122 + 4.)"
GEN_CAT_QUANT_PREMIUM_TOUGH_PRACTICE_15Q_Q02,cat_quant_premium_tough_practice_15q,,Arithmetic,Mixtures - Repeated Replacement,Hard,MCQ,safe_candidate_ready,high,,"A vessel contains 80 L of pure milk. First, 20% of the contents is drawn out and replaced with water. Then, 25% of the resulting mixture is drawn out and replaced with water. Finally, 50% of the new mixture is drawn out and replaced with water. What is the percentage of milk in the final mixture?",24%,27.5%,30%,33I%,"A vessel contains 80 L of pure milk. First, 20% of the contents is drawn out and replaced with water. Then, 25% of the resulting mixture is drawn out and replaced with water. Finally, 50% of the new mixture is drawn out and replaced with water. What is the percentage of milk in the final mixture? Solution. Each replacement multiplies the milk fraction by (1 - fraction drawn out). Milk fraction = 1 x (1 - 0.20) x (1 - 0.25) x (1 - 0.50) = 0.8 x 0.75 x 0.5 = 0.30 = 30%. Note that the initial volume (80 L) is a distractor - the percentage depends only on the fractions drawn, not on the absolute volumes."
GEN_CAT_QUANT_PREMIUM_TOUGH_PRACTICE_15Q_Q04,cat_quant_premium_tough_practice_15q,,Arithmetic,Time & Work,Hard,MCQ,safe_candidate_ready,high,,"A and B together can complete a job in 12 days, B and C in 15 days, and C and A in 20 days. All three start working together. After 4 days A leaves; 4 days later B also leaves, and C completes the remaining work alone. The total number of days taken to finish the job is:",24,26,28,30,"A and B together can complete a job in 12 days, B and C in 15 days, and C and A in 20 days. All three start working together. After 4 days A leaves; 4 days later B also leaves, and C completes the remaining work alone. The total number of days taken to finish the job is: Solution. Adding the three pair - rates: 2($a+b$ + c) = $\frac{1}{12}$ + $\frac{1}{15}$ + $\frac{1}{20}$ = (5 + 4 + 3)/60 = $\frac{12}{60}$ = $\frac{1}{5}$, so $a+b$ + c = $\frac{1}{10}$. Individual rates: a = $\frac{1}{10}$ - $\frac{1}{15}$ = $\frac{1}{30}$, b = $\frac{1}{10}$ - $\frac{1}{20}$ = $\frac{1}{20}$, c = $\frac{1}{10}$ - $\frac{1}{12}$ = $\frac{1}{60}$. Days 1 - 4 (all three): work done = 4 x $\frac{1}{10}$ = $\frac{2}{5}$. Days 5 - 8 (B and C): rate = $\frac{1}{20}$ + $\frac{1}{60}$ = $\frac{4}{60}$ = $\frac{1}{15}$; work = $\frac{4}{15}$. Total work done in 8 days = $\frac{2}{5}$ + $\frac{4}{15}$ = $\frac{10}{15}$ = $\frac{2}{3}$. Remaining = $\frac{1}{3}$. C alone needs ($\frac{1}{3}$)/($\frac{1}{60}$) = 20 days. Total time = 4 + 4 + 20 = 28 days."
GEN_CAT_QUANT_TOUGH_BATCH_Q01,cat_quant_tough_batch,,Arithmetic,Percentages and Profit,Medium-Hard,MCQ,safe_candidate_ready,high,,"A store used a fixed marked price for a product and gave a discount of 10% on it. At that selling price, the profit was 20% of the cost price. In the next season, the cost price increased by 25% and the marked price was increased by 20% over the old marked price. The store now wants to earn the same absolute profit per unit as earlier. What discount should be given on the new marked price?",6.25%,7.50%,9.375%,12.50%,"### Step 1 Let the original cost price be C and the original marked price be M. ### Step 2 A 10% discount gives selling price 0.9M. Since profit is 20%, 0.9M = 1.2C, so M = 4C 3. ### Step 3 The absolute profit per unit in the first season is 1.2C -C = 0.2C. ### Step 4 In the next season, new cost price is 1.25C, so the required selling price is 1.25C + 0.2C = 1.45C. 7 ### Step 5 The new marked price is 1.2M = 1.2 x 4C 3 = 1.6C. Hence the discount is 1.6C -1.45C 1.6C x 100 = 9.375%."
GEN_CAT_QUANT_TOUGH_BATCH_Q03,cat_quant_tough_batch,,Arithmetic,Time and Work,Hard,TITA,safe_candidate_ready,high,,"A together in 30 days. A works alone for 8 days. Then B joins A. C joins them only after 70% of the job is completed. From the time C joins, all three together finish the remaining job in 4 days. What is the total number of days taken to complete the job?",,,,,"### Step 1 The pair rates are A + B = 1 15, B + C = 1 20, C + A = 1 30. ### Step 2 Adding them gives 2(A + B + C) = 1 15 + 1 20 + 1 30 = 3 20, 8 so A + B + C = 3 40. ### Step 3 Hence A = (A + B) + (A + C) -(B + C) 2 = 1 40. Also, A + B = 1 15. ### Step 4 A alone completes 8 x 1 40 = 1 5 of the job. When C joins, 70% of the job is done, so A and B together must complete 7 10 -1 5 = 1 2. At rate $\frac{1}{15}$, this takes $\frac{1}{2}\frac{1}{15}$ = 15 2 days. ### Step 5 After C joins, all three work for 4 days. Therefore total time is 8 + 15 2 + 4 = 39 2 days."
GEN_CAT_QUANT_TOUGH_BATCH_Q04,cat_quant_tough_batch,,Arithmetic,Mixtures and Replacement,Hard,MCQ,safe_candidate_ready,high,,"A vessel contains 80 litres of pure milk. First, x litres are removed and replaced by water. After thorough mixing, 2x litres of the mixture are removed and replaced by water. If the final ratio of milk to water is 9: 7, what is the value of x, in litres?",10(6 - $\sqrt{22}$),8(6 - $\sqrt{22}$),10( $\sqrt{22}$ -3),5(6 - $\sqrt{22}$) 2,"### Step 1 After the first replacement, the fraction of milk left is 1 -x 80. ### Step 2 After removing 2x litres from the mixture and replacing it with water, the fraction of milk is multiplied by 1 -2x 80. ### Step 3 The final milk fraction is 9 16, so 1 -x 80 1 -2x 80 = 9 16. ### Step 4 Put t = x 80. Then (1 -t)(1 -2t) = 9 16. This gives 32t2 -48t + 7 = 0. ### Step 5 Hence t = 6 - $\sqrt{22}$ 8, and therefore x = 80t = 10(6 - $\sqrt{22}$)."
GEN_CAT_QUANT_TOUGH_BATCH_Q05,cat_quant_tough_batch,,Arithmetic,"Profit, Loss and Mixtures",Hard,MCQ,safe_candidate_ready,high,,"A merchant mixes two varieties of grain costing Rs. 70 per kg and Rs. 110 per kg. The total mixture is 120 kg. One - third of the mixture is sold at a profit of 25% on the average cost price per kg of the mixture. One - fourth of the original mixture is lost due to leakage. The remaining quantity is sold at Rs. 136 per kg. If the merchant makes an overall profit of 12.5% on the total cost, what was the ratio of the cheaper grain to the costlier grain in the original mixture?",2: 1,3: 1,5: 2,4: 3,"### Step 1 Let the average cost price of the mixture be Rs. c per kg. The total cost is 120c. ### Step 2 One - third of 120 kg, that is 40 kg, is sold at 25% profit. Revenue from this part is 40 x 1.25c = 50c. ### Step 3 One - fourth of the original mixture, that is 30 kg, is lost. The remaining quantity is 120 - 40 - 30 = 50 kg, sold at Rs. 136 per kg. Revenue from it is 50 x 136 = 6800. ### Step 4 Overall profit is 12.5%, so total revenue is 1.125 x 120c = 135c. Thus 50c + 6800 = 135c, so c = 80. ### Step 5 If cheaper and costlier quantities are in the ratio m: n, then the average cost is 80: 70m + 110n m + n = 80. This gives 70m + 110n = 80m + 80n, hence 30n = 10m, so m: n = 3: 1."
GEN_CAT_QUANT_TOUGH_BATCH_Q09,cat_quant_tough_batch,,Arithmetic,Sequences,Hard,TITA,safe_candidate_ready,high,,"Three positive numbers a, b, c are in arithmetic progression and $$ a+b+c=39. $$ The numbers a, b + 3, and c + 14, in that order, are in geometric progression. What is the value of c -a?",,,,,"### Step 1 Since a, b, c are in arithmetic progression, write a = b -d, c = b + d. ### Step 2 Given $a+b$ + c = 39, we get 3b = 39, so b = 13. ### Step 3 Hence a = 13 -d and c = 13 + d. ### Step 4 Since a, b + 3, and c + 14 are in geometric progression, (13 + 3)2 = (13 -d)(13 + d + 14). Thus 256 = (13 -d)(27 + d). ### Step 5 Expanding, 256 = 351 -14d -$d^2$, so $d^2$ + 14d -95 = 0. This gives d = 5 or d = -19. Since all numbers are positive, d = 5. Therefore, c -a = (13 + 5) -(13 -5) = 10."
GEN_CAT_QUANT_TOUGH_BATCH03_Q01,cat_quant_tough_batch03,,Arithmetic,Percentages and Profit-Loss,Medium-Hard,MCQ,safe_candidate_ready,high,,"A dealer marks every unit of a product at 60% above its cost price. During the first week, he sells x% of his stock at a discount of 25% on the marked price. In the second week, he raises the marked price by 20% and gives a discount of 10% on this raised marked price for the remaining stock. If his overall profit on the entire stock is 50.8%, then what is x?",$\frac{331}{3}$,$\frac{371}{2}$,$\frac{412}{3}$,$\frac{45}{1}$,"### Step 1 Let the cost price per unit be 100. The original marked price is 160. ### Step 2 In the first week, the selling price per unit is 160 x 0.75 = 120. ### Step 3 In the second week, the raised marked price is 160 x 1.20 = 192, and the selling price is 192 x 0.90 = 172.8. ### Step 4 Let the fraction sold in the first week be f. The average selling price is 120f + 172.8(1 -f). Since the overall profit is 50.8%, the average selling price is 150.8. ### Step 5 Hence, 120f + 172.8(1 -f) = 150.8 172.8 -52.8f = 150.8 =>52.8f = 22 =>f = 5 12. Thus, x = 5 12 x 100 = 412 3."
GEN_CAT_QUANT_TOUGH_BATCH03_Q02,cat_quant_tough_batch03,,Arithmetic,Time and Work,Hard,TITA,safe_candidate_ready,high,,"A and B together can complete a job in 12 days, B and C together in 15 days, and C and A together in 20 days. All three start working together. A stops after 4 days, while B stops 3 days before the job is completed. C works throughout. Find the total number of days taken to complete the job.",,,,,"### Step 1 Let the daily work rates of A, B and C be a, b, c, respectively. ### Step 2 We have $a+b$ = $\frac{1}{12}$, b + c = 1 15, c + a = 1 20. ### Step 3 Adding the first and third equations and subtracting the second gives 2a = $\frac{1}{12}$ + 1 20 -1 15 = 1 15, so a = 1 30. Then b = $\frac{1}{12}$ -1 30 = 1 20, and c = 1 60. ### Step 4 Let the total time be T days. A works for 4 days, B works for T -3 days, and C works for T days. ### Step 5 Total work done is 4 30 + T -3 20 + T 60 = 1. Multiplying by 60, 8 + 3T -9 + T = 60 =>4T = 61 =>T = 61 4."
GEN_CAT_QUANT_TOUGH_BATCH03_Q03,cat_quant_tough_batch03,,Arithmetic,Mixtures and Replacement,Hard,MCQ,safe_candidate_ready,high,,"A vessel contains 72 litres of a mixture of milk and water in the ratio 7: 5. From it, x litres are removed and replaced with water. After thorough mixing, x litres of the resulting mixture are removed and replaced with milk. The final ratio of milk to water is 37: 27. What is x?",12,16,18,24,"### Step 1 Initially, milk = 42 litres and water = 30 litres. ### Step 2 After removing x litres and replacing with water, milk left is 42 1 -x 72, and water is the rest of the 72 litres. ### Step 3 Test the option x = 18. After the first operation, one - fourth of the mixture is removed. Milk becomes 42 x 3 4 = 31.5, and water becomes 40.5. ### Step 4 Now 18 litres of this mixture are removed. The fraction removed is again $\frac{1}{4}$. Milk left is 31.5 x 3 4 = 23.625, and water left is 40.5 x 3 4 = 30.375. ### Step 5 Replacing the removed 18 litres with milk gives final milk 23.625 + 18 = 41.625, while water remains 30.375. Thus, 41.625: 30.375 = 333: 243 = 37: 27. So, x = 18."
GEN_CAT_QUANT_TOUGH_BATCH03_Q04,cat_quant_tough_batch03,,Arithmetic,"Time, Speed and Distance",Hard,MCQ,safe_candidate_ready,high,,"Two runners A and B start from the same point on a circular track of length 540 m and run in opposite directions at constant speeds. They meet for the first time after 2 minutes. Immediately after this meeting, A increases his speed by 25%, while B reduces his speed by 20%. They meet again after 112.5 seconds from the first meeting. What was A’s original speed, in m/min?",140,150,160,180,"### Step 1 Since the first meeting occurs after 2 minutes on a 540 m circular track, the sum of original speeds is 540 2 = 270 m/min. Let A’s original speed be u, so B’s original speed is 270 -u. ### Step 2 After the first meeting, A’s speed becomes 1.25u, and B’s speed becomes 0.8(270 -u). ### Step 3 The second meeting occurs after 112.5 seconds, which is 15 8 minutes. Hence, the new sum of speeds is 540 $\frac{15}{8}$ = 288 m/min. ### Step 4 Therefore, 1.25u + 0.8(270 -u) = 288. ### Step 5 This gives 1.25u + 216 -0.8u = 288 =>0.45u = 72 =>u = 160. 9"
GEN_CAT_QUANT_TOUGH_BATCH03_Q05,cat_quant_tough_batch03,,Arithmetic,Compound Interest and Simple Interest,Medium-Hard,TITA,safe_candidate_ready,high,,"A sum P is invested at 12% compound interest for one year. At the end of the year, 25% of the amount then available is withdrawn, and the rest is lent at simple interest for two years at r% per annum. At the end of these two years, the total money available, including the earlier withdrawal, is 145.6% of P. Find r.",,,,,"### Step 1 After one year at 12% compound interest, the amount becomes 1.12P. ### Step 2 Of this, 25% is withdrawn. The withdrawn amount is 0.25 x 1.12P = 0.28P. The remaining amount is 0.84P. ### Step 3 The remaining 0.84P is lent at simple interest for two years at r% per annum, so it becomes 0.84P 1 + 2r 100. ### Step 4 Including the earlier withdrawal, the final amount is 0.28P + 0.84P 1 + 2r 100 = 1.456P. ### Step 5 Dividing by P, 0.28 + 0.84 1 + r 50 = 1.456. Thus, 0.84 1 + r 50 = 1.176 =>1 + r 50 = 1.4 =>r = 20."
GEN_CAT_QUANT_TOUGH_END_VERIFIED_PRACTICE_BATCH_Q02,cat_quant_tough_end_verified_practice_batch,,Arithmetic,"Time, speed and distance",Hard,TITA,safe_candidate_ready,high,,"Without stopping, each continues to the opposite end, turns around immediately, and walks back. They meet for the second time at a point 18 km from Q. Find the length of PQ, in kilometres.",,,,,"### Step 1 Let speeds be a (Anil), b (Bharat), and D = PQ. At the first meeting, combined distance = D; Anil’s share is 36, so a $a+b$ = 36 D. ### Step 2 Between two consecutive meetings on the closed segment, the combined distance covered is 2D (each end is reached, both turn back, and they meet again). ### Step 3 So between the first and second meeting, Anil covers 2D · a $a+b$ = 2 · 36 = 72 km. Total distance Anil has covered by the second meeting = 36 + 72 = 108 km. ### Step 4 Anil’s trajectory: P to Q (D km), then turns back. After total travel 108, his distance from P is D -(108 -D) = 2D -108. The second - meeting position is 18 km from Q, i.e. D -18 from P. ### Step 5 Equate: 2D -108 = D -18, giving D = 90. ### Step 6 Verify with D = 90: a: b = 36: 54 = 2: 3. Anil covers 108 km (reaches Q at 90, turns back 18 km, lands 18 from Q ✓). Bharat covers 108 · $\frac{3}{2}$ = 162 km (reaches P at 90, turns back 72 km, lands 72 from P i.e. 18 from Q ✓). ### Step 7 Answer: 90."
GEN_CAT_QUANT_TOUGH_END_VERIFIED_PRACTICE_BATCH_Q03,cat_quant_tough_end_verified_practice_batch,3,Arithmetic,Time and work with staggered participation,Hard,MCQ,safe_candidate_ready,high,,"A, B and C can individually finish a piece of work in 6, 8 and 12 days respectively. They work in a strict rotating one - day cycle starting from Day 1 in the order A, B, C, A, B, C,.... Whoever works on the final day works only for the fraction of the day required to complete the remaining work. The total time taken to finish the work lies in which of the following ranges?",More than 7 days but at most 8 days,More than 8 days but at most 9 days,More than 9 days but at most 10 days,Exactly 9 days,"### Step 1 Total work = LCM(6, 8, 12) = 24 units. Daily output: A = 4, B = 3, C = 2 units. ### Step 2 One full cycle (A, B, C) = 3 days, producing 4 + 3 + 2 = 9 units. ### Step 3 After 2 full cycles (6 days), work done = 18 units, remaining = 6 units. ### Step 4 Day 7 is A’s turn: A does 4 units. Cumulative = 22, remaining = 2. ### Step 5 Day 8 is B’s turn: B’s full - day output is 3, but only 2 units are required. So B works for 2 3 of Day 8. ### Step 6 Total time = 7 + 2 3 = 23 3 ≈7.67 days. This is ”more than 7 days but at most 8 days”. ### Step 7 Answer: (A)."
